time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-12-27 18:00:00,1207.38,1208.34,1205.22,1206.67,10640.5457,12844429.788498,14799.0,4536.6718,5476491.772508
2022-12-27 19:00:00,1206.67,1211.32,1205.25,1211.1,9351.4189,11300089.996341,14031.0,4793.9397,5792921.642498
2022-12-27 20:00:00,1211.11,1211.9,1208.74,1209.45,5842.7685,7072581.460499,11356.0,2485.7519,3009169.974722
2022-12-27 21:00:00,1209.44,1212.16,1208.49,1211.46,5621.7721,6801110.923061,15909.0,2628.0177,3179388.573692
2022-12-27 22:00:00,1211.46,1214.41,1210.91,1211.2,7044.2305,8541164.872693,11786.0,3481.1874,4220841.272917
2022-12-27 23:00:00,1211.2,1213.79,1210.58,1211.55,6685.3229,8105297.853599,10862.0,3308.0214,4010739.057631
2022-12-28 00:00:00,1211.55,1213.06,1206.27,1208.44,9955.5727,12046995.409662,18632.0,4613.0811,5581912.55036
2022-12-28 01:00:00,1208.44,1215.78,1204.58,1209.36,12802.7244,15490161.668663,17484.0,5588.6437,6759881.576522
2022-12-28 02:00:00,1209.36,1210.92,1205.99,1206.12,7888.7938,9533452.541401,13102.0,3245.1171,3921290.130805
2022-12-28 03:00:00,1206.13,1206.53,1186.69,1197.72,50313.9463,60171068.086614,43088.0,23657.3428,28286885.909105
2022-12-28 04:00:00,1197.72,1199.78,1196.28,1197.46,6520.3936,7810973.15012,12939.0,3155.0419,3779487.446145
2022-12-28 05:00:00,1197.46,1198.19,1188.5,1191.31,22259.7638,26546876.895945,24106.0,10448.0197,12456739.852531
2022-12-28 06:00:00,1191.3,1194.5,1189.85,1194.21,8853.2317,10560443.021808,17518.0,4409.853,5259950.833211
2022-12-28 07:00:00,1194.21,1196.36,1193.98,1194.59,6646.9716,7944694.430459,13573.0,3438.4646,4109806.00156
2022-12-28 08:00:00,1194.58,1197.49,1193.8,1194.74,7904.3388,9450211.340663,18584.0,4083.4331,4882011.208052
2022-12-28 09:00:00,1194.74,1198.29,1193.87,1196.01,8696.8057,10397508.484479,14273.0,3747.4961,4480437.886816
2022-12-28 10:00:00,1196.01,1198.32,1194.85,1196.51,7644.8009,9144482.798264,14118.0,3598.5737,4304676.434897
2022-12-28 11:00:00,1196.52,1197.91,1195.28,1196.3,5793.6154,6932502.101638,13612.0,2954.0772,3534684.582158
2022-12-28 12:00:00,1196.31,1197.09,1193.03,1194.05,7486.3562,8945984.817882,15932.0,3365.3196,4021206.622253
2022-12-28 13:00:00,1194.05,1196.51,1192.48,1194.92,7126.8927,8513014.382069,12876.0,4003.7287,4782364.84847
2022-12-28 14:00:00,1194.92,1208.0,1190.81,1204.58,42817.3657,51456292.498525,38799.0,23328.4511,28037928.674845
2022-12-28 15:00:00,1204.58,1208.15,1186.32,1189.24,40854.7832,48865201.261486,36967.0,18857.4914,22549377.788825
2022-12-28 16:00:00,1189.23,1194.11,1187.9,1193.08,11197.765,13341563.934006,20246.0,5083.4396,6056735.458371
2022-12-28 17:00:00,1193.09,1197.7,1191.29,1196.58,10237.0122,12227477.456841,15796.0,5177.4831,6184866.920931
2022-12-28 18:00:00,1196.58,1201.01,1196.21,1196.63,13917.7375,16676216.280151,16601.0,7052.3493,8450399.528737
2022-12-28 19:00:00,1196.62,1198.24,1192.46,1193.04,9964.6845,11912281.710165,14434.0,4788.3414,5724238.553032
2022-12-28 20:00:00,1193.05,1195.06,1191.33,1194.44,7388.3619,8818377.258593,12591.0,3578.5089,4271241.011393
2022-12-28 21:00:00,1194.45,1194.61,1181.06,1187.54,35647.3711,42333269.995315,36539.0,17277.8744,20516523.110352
2022-12-28 22:00:00,1187.53,1188.94,1184.13,1185.71,10814.7524,12825605.536949,16331.0,4951.3411,5871876.467007
2022-12-28 23:00:00,1185.72,1191.49,1184.94,1190.15,15094.8503,17931251.930497,16651.0,7951.1874,9445121.629024
2022-12-29 00:00:00,1190.15,1195.45,1188.86,1194.0,15265.6298,18192903.041028,24807.0,7800.2762,9295493.639058
2022-12-29 01:00:00,1194.0,1194.72,1190.77,1191.57,7764.3784,9259659.937472,12028.0,3457.511,4123406.845035
2022-12-29 02:00:00,1191.57,1192.08,1186.77,1191.69,17018.9938,20233523.891798,19040.0,9232.4202,10974674.248213
2022-12-29 03:00:00,1191.7,1194.96,1190.36,1194.95,9211.901,10985032.575938,11596.0,5014.4761,5980236.685434
2022-12-29 04:00:00,1194.96,1199.0,1193.65,1195.66,12129.1069,14501951.485,14736.0,6610.0131,7902855.583953
2022-12-29 05:00:00,1195.66,1196.21,1193.24,1195.33,5502.7427,6574823.157232,9628.0,3233.4776,3863375.701533
2022-12-29 06:00:00,1195.33,1195.53,1193.1,1193.9,4658.1149,5562833.064481,15231.0,2038.5884,2434522.696496
2022-12-29 07:00:00,1193.9,1195.0,1192.12,1194.97,4750.8184,5669610.684751,9994.0,2297.5168,2741907.569755
2022-12-29 08:00:00,1194.96,1195.54,1190.19,1192.09,8115.2485,9676658.54525,13591.0,3293.518,3927591.633343
2022-12-29 09:00:00,1192.08,1202.99,1191.88,1199.2,18376.8256,22023526.131044,20451.0,9851.5766,11804757.138281
2022-12-29 10:00:00,1199.21,1200.65,1197.17,1199.59,6223.2036,7460777.031094,11801.0,3115.7685,3734992.537607
2022-12-29 11:00:00,1199.58,1202.61,1198.78,1198.84,7685.859,9225352.000428,12572.0,3706.4678,4449027.702837
2022-12-29 12:00:00,1198.84,1201.37,1197.71,1199.24,7206.0801,8640575.256756,12216.0,3426.5628,4108953.8852
2022-12-29 13:00:00,1199.23,1206.31,1198.16,1200.49,17938.1788,21557846.472265,20980.0,10191.162,12247953.539748
2022-12-29 14:00:00,1200.5,1205.35,1199.64,1202.06,12034.6742,14472010.700835,21590.0,6241.0923,7505019.133158
